rxn_id	startingmat_1_smiles	startingmat_2_smiles	product_1_smiles	cluster
L12204	CCOC(C)n1ncc2c(N(C)c3ccnc(Cl)n3)cccc21	Nc1cc(N2CCOCC2)cc(N2CCOCC2)c1	CCOC(C)n1ncc2c(N(C)c3ccnc(Nc4cc(N5CCOCC5)cc(N5CCOCC5)c4)n3)cccc21	895
L12144	COc1ccc(Br)c2cc(C)cc(OC)c12	COc1cc(C[C@@H](C)N)cc(OC)c1	COc1cc(C[C@@H](C)Nc2ccc(OC)c3c(OC)cc(C)cc23)cc(OC)c1	896
L12116	COC(c1cccc(Br)n1)C(C)(C)C	COC(c1cccc(N)n1)C(C)(C)C	COC(c1cccc(Nc2cccc([C@@H](OC)C(C)(C)C)n2)n1)C(C)(C)C	897
L12110	Nc1nc2ccc(Br)cc2s1	COc1cc2ncnc(Cl)c2cc1OC	COc1cc2ncnc(Nc3nc4ccc(Br)cc4s3)c2cc1OC	898
L12065	Clc1cncc(Cl)n1	NCc1cccc(F)c1	Fc1cccc(CNc2cncc(Cl)n2)c1	899
L11988	Fc1ccc(Nc2cc(Cl)cc(N3CCOCC3)n2)cc1	CC(C)(C)OC(=O)NN	CC(C)(C)OC(=O)NNc1cc(Nc2ccc(F)cc2)nc(N2CCOCC2)c1	900
L11981	O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2cc(Br)ccn12	Nc1ccccc1	O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2cc(Nc3ccccc3)ccn12	901
L11975	COC(=O)c1ccc(-c2cncc(Cl)n2)cc1	COc1ccc([N+](=O)[O-])cc1N	COC(=O)c1ccc(-c2cncc(Nc3cc([N+](=O)[O-])ccc3OC)n2)cc1	902
L11903	Cn1cc(-c2nc(Cl)ncc2Cl)cn1	CS(=O)(=O)N1CCC(N)CC1	Cn1cc(-c2nc(NC3CCN(S(C)(=O)=O)CC3)ncc2Cl)cn1	903
L11886	Cn1ccc2cc(Br)cnc21	Nc1cccc(C(F)(F)F)c1	Cn1ccc2cc(Nc3cccc(C(F)(F)F)c3)cnc21	904
L11885	[2H]C([2H])(O)[C@@H](Nc1nc(Cl)ncc1C(=O)OCC)c1ccccc1	CC1(C)NC(=O)c2ccc(N)cc21	[2H]C([2H])(O)[C@@H](Nc1nc(Nc2ccc3c(c2)C(C)(C)NC3=O)ncc1C(=O)OCC)c1ccccc1	905
L11669	Brc1ccc2ccccc2c1	CCCN	CCCNc1ccc2ccccc2c1	906
L11565	CC(C)OC(=O)c1[nH]c2cc(Br)ccc2c1COCc1ccccc1F	Nc1ccc(F)cc1F	CC(C)OC(=O)c1[nH]c2cc(Nc3ccc(F)cc3F)ccc2c1COCc1ccccc1F	907
L11442	O=C1c2cc(-c3ccnc(Cl)n3)ccc2CN1Cc1cccnc1	Cn1nccc1N	Cn1nccc1Nc1nccc(-c2ccc3c(c2)C(=O)N(Cc2cccnc2)C3)n1	908
L11407	NC(=O)c1cnc(Cl)cc1Nc1ccccc1Cl	Nc1ccccn1	NC(=O)c1cnc(Nc2ccccn2)cc1Nc1ccccc1Cl	909
L11371	O=[N+]([O-])c1ccc(Cl)nc1Nc1ccccc1	CCOC(=O)c1ccccc1N	CCOC(=O)c1ccccc1Nc1ccc([N+](=O)[O-])c(Nc2ccccc2)n1	910
L11329	Brc1cc2ncncc2c2ccccc12	COc1cc(NS(C)(=O)=O)ccc1N	COc1cc(NS(C)(=O)=O)ccc1Nc1cc2ncncc2c2ccccc12	911
L11304	Clc1nccc2ccccc12	CCCCN	CCCCNc1nccc2ccccc12	912
L11261	Cc1ccc(C)c(Br)c1	C=CCN	C=CCNc1cc(C)ccc1C	913
L11244	COc1cc2c(N3CCCCC3)nc(Cl)nc2cc1OC1CCCC1	NC(=O)c1ccc(Cl)cc1	COc1cc2c(N3CCCCC3)nc(NC(=O)c3ccc(Cl)cc3)nc2cc1OC1CCCC1	914
L11241	COc1ccc(NS(=O)(=O)c2ccc(Br)c3ccccc23)cc1	Cc1ccccc1C(N)=O	COc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)cc1	915
L11177	Fc1cc(Br)cc(Br)c1	CC(C)(C)N	CC(C)(C)Nc1cc(F)cc(Br)c1	916
L11096	COc1ccnc(OC)c1Cl	Cc1ccc(N)c([N+](=O)[O-])c1	COc1ccnc(OC)c1Nc1ccc(C)cc1[N+](=O)[O-]	917
L11043	Clc1ncnc2ccccc12	CN1CCN(c2ccc([N+](=O)[O-])cc2N)CC1	CN1CCN(c2ccc([N+](=O)[O-])cc2Nc2ncnc3ccccc23)CC1	918
L10900	CCOC(=O)c1cnc(Cl)cc1Cl	CCNC(N)=O	CCNC(=O)Nc1cc(Cl)c(C(=O)OCC)cn1	919
L10884	CCOC(=O)c1nc2cc(Br)ccc2n2cccc12	Nc1cccc(Cl)c1	CCOC(=O)c1nc2cc(Nc3cccc(Cl)c3)ccc2n2cccc12	920
L10126	CC(C)(C)OC(=O)N1CCCC(Nc2nc(Cl)nc3c2ncn3C2CCCCO2)C1	CCC(=O)N(C)c1ccc(N)cc1	CCC(=O)N(C)c1ccc(Nc2nc(NC3CCCN(C(=O)OC(C)(C)C)C3)c3ncn(C4CCCCO4)c3n2)cc1	921
L9879	Brc1cccc2c1oc1ccccc12	COC(=O)c1ccccc1N	COC(=O)c1ccccc1Nc1cccc2c1oc1ccccc12	922
L9849	C[C@@H](Nc1ncnc2oc(-c3ccc(Br)cc3)cc12)c1ccccc1	CN(C)CCN	C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN(C)C)cc3)cc12)c1ccccc1	923
L9829	CNC(=O)c1cc(Cl)cc2sc(N)nc12	CC(=O)c1ccc(Br)cc1	CNC(=O)c1cc(Cl)cc2sc(Nc3ccc(C(C)=O)cc3)nc12	924
L9825	O=S(=O)(c1ccccc1)c1cc(Cl)nc(Cl)c1	Cc1cnc(N)s1	Cc1cnc(Nc2cc(S(=O)(=O)c3ccccc3)cc(Cl)n2)s1	925
L9824	Clc1nccc2ccccc12	CC(C)(C)OC(=O)N1CCC[C@@H](N)C1	CC(C)(C)OC(=O)N1CCC[C@@H](Nc2nccc3ccccc23)C1	926
L9733	CCOC(=O)c1cnc(-c2cc3cc(OC)c(Br)cc3o2)o1	NCCN(Cc1ccccn1)Cc1ccccn1	CCOC(=O)c1cnc(-c2cc3cc(OC)c(NCCN(Cc4ccccn4)Cc4ccccn4)cc3o2)o1	927
L9566	Clc1cc(-c2ccccc2)nc(Cl)n1	CN(C)c1ccc(N)cc1	CN(C)c1ccc(Nc2cc(-c3ccccc3)nc(Cl)n2)cc1	928
L9531	CC(C)[Si](C(C)C)(C(C)C)n1ccc2ccc(Br)nc21	Nc1ccc(C(F)(F)F)nc1	CC(C)[Si](C(C)C)(C(C)C)n1ccc2ccc(Nc3ccc(C(F)(F)F)nc3)nc21	929
L9424	FC(F)(F)c1ccc(Cl)nc1	CC(C)(C)S(N)=O	CC(C)(C)S(=O)Nc1ccc(C(F)(F)F)cn1	930
L9422	CCOC(=O)c1[se]c2ccccc2c1Br	Nc1ccccc1	CCOC(=O)c1[se]c2ccccc2c1Nc1ccccc1	931
L9371	Fc1ccc(Cn2c(Cl)nc3ccccc32)cc1	CCOC(=O)N1CCC(N)CC1	CCOC(=O)N1CCC(Nc2nc3ccccc3n2Cc2ccc(F)cc2)CC1	932
L9256	C[C@@H]1CN(c2snc3cc(Br)cnc23)C[C@H](C)O1	COc1cc(N)cc(OC)c1OC	COc1cc(Nc2cnc3c(N4C[C@@H](C)O[C@@H](C)C4)snc3c2)cc(OC)c1OC	933
L9173	Nc1ccnc(Cl)n1	Cc1nc2cnc(Br)cc2n1C(C)C	Cc1nc2cnc(Nc3ccnc(Cl)n3)cc2n1C(C)C	934
L9111	COC(=O)c1ccc(Br)c(C)c1	CC(C)(C)S(N)=O	COC(=O)c1ccc(NS(=O)C(C)(C)C)c(C)c1	935
L9000	COc1cc2nn([C@H]3CC[C@H](CO)CC3)cc2cc1Br	NC(=O)c1cccc(C(F)(F)F)n1	COc1cc2nn([C@H]3CC[C@H](CO)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1	936
L8834	COC(=O)c1c(C)c(Br)cc2occc12	NC1CCOCC1	COC(=O)c1c(C)c(NC2CCOCC2)cc2occc12	937
L8709	Cn1cc(-c2nn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c3nc(Cl)ncc23)cn1	NC(=O)NC1CCCC1	Cn1cc(-c2nn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c3nc(NC(=O)NC4CCCC4)ncc23)cn1	938
L8659	O=S(=O)(c1cccnc1)c1cc(Cl)cc(Cl)c1	CC(N)=O	CC(=O)Nc1cc(Cl)cc(S(=O)(=O)c2cccnc2)c1	939
L8573	NC(=O)c1cccc(Cl)c1	Clc1cncc(Oc2cccnc2)n1	O=C(Nc1cncc(Oc2cccnc2)n1)c1cccc(Cl)c1	940
L8543	Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2c1ccn2COCC[Si](C)(C)C	N#Cc1ccc(N)cc1	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc2c1ccn2COCC[Si](C)(C)C	941
L8268	Nc1cccc(Cl)c1	Clc1nccc(-c2cnc3ccccn23)n1	Clc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1	942
L8194	CCN(C(=O)OC(C)(C)C)c1cccc(Br)n1	CCc1cc(C(=O)NC)cc(CC)c1N	CCc1cc(C(=O)NC)cc(CC)c1Nc1cccc(N(CC)C(=O)OC(C)(C)C)n1	943
L8117	Cc1cnc(Br)cn1	CC(=O)N1c2ccccc2[C@H](N)C[C@@H]1C	CC(=O)N1c2ccccc2[C@H](Nc2cnc(C)cn2)C[C@@H]1C	944
L8022	Cc1cc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)ccc1Oc1ccnc(Cl)c1	NC(=O)C1CC1	Cc1cc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)ccc1Oc1ccnc(NC(=O)C2CC2)c1	945
L7926	CCCCNc1nc(C)c(C#N)c2ccc(Br)cc12	Nc1ccccc1	CCCCNc1nc(C)c(C#N)c2ccc(Nc3ccccc3)cc12	946
L7832	Clc1nc2ccccc2n2cccc12	CN(CCCN)CCCN	CN(CCCN)CCCNc1nc2ccccc2n2cccc12	947
L7797	Brc1ccc2nnn(CC3CC3)c2c1	CN1C(=O)COc2cc(N)ccc21	CN1C(=O)COc2cc(Nc3ccc4nnn(CC5CC5)c4c3)ccc21	948
L7781	CCOC(=O)c1cnc(Cl)nc1	COCc1ccccc1N	CCOC(=O)c1cnc(Nc2ccccc2COC)nc1	949
L7768	Cc1ccc(Br)nc1	CCCCOC(=O)c1ccc2c(c1)[C@H](N)C[C@H](C)N2C(C)=O	CCCCOC(=O)c1ccc2c(c1)[C@H](Nc1ccc(C)cn1)C[C@H](C)N2C(C)=O	950
L7732	CC(C)n1nc(Br)nc1Oc1cccc(Cl)c1	Cc1nnc(C23CC(N)(C2)C3)o1	Cc1nnc(C23CC(Nc4nc(Oc5cccc(Cl)c5)n(C(C)C)n4)(C2)C3)o1	951
L7603	Brc1ccc2c(Nc3cnccn3)ccnc2c1	Cc1cc(N)on1	Cc1cc(Nc2ccc3c(Nc4cnccn4)ccnc3c2)on1	952
L7586	O=C(O)c1ccc(Br)nc1	CCc1ccc(/N=C2\S/C(=C\c3ccnc(N)c3)C(=O)N2C)cc1	CCc1ccc(/N=C2\S/C(=C\c3ccnc(Nc4ccc(C(=O)O)cn4)c3)C(=O)N2C)cc1	953
L7512	Clc1nc2ccccc2cc1-c1ccccc1	COc1cccc(N)c1	COc1cccc(Nc2nc3ccccc3cc2-c2ccccc2)c1	954
L7481	FC1CCN(c2ccc(-c3ccc4sc(Br)cc4n3)cn2)CC1	Nc1ccnnc1	FC1CCN(c2ccc(-c3ccc4sc(Nc5ccnnc5)cc4n3)cn2)CC1	955
L7244	Nc1nc2cc(Cl)ccc2[n+]([O-])n1	Nc1ccccc1	Nc1nc2cc(Nc3ccccc3)ccc2[n+]([O-])n1	956
L7242	FCCCOc1ccc2nc(Cl)ccc2c1	Nc1ccncc1	FCCCOc1ccc2nc(Nc3ccncc3)ccc2c1	957
L7222	CC(C)(C)OC(=O)Nc1cccc(Oc2nc(Cl)nc3c2ccn3COCC[Si](C)(C)C)c1	Cn1cc(N)cn1	Cn1cc(Nc2nc(Oc3cccc(NC(=O)OC(C)(C)C)c3)c3ccn(COCC[Si](C)(C)C)c3n2)cn1	958
L7164	CNc1nc(Cl)ncc1C(F)(F)F	Cc1c(N)cnn1C	CNc1nc(Nc2cnn(C)c2C)ncc1C(F)(F)F	959
L7094	Fc1ccccc1Br	CN(C)CCN	CN(C)CCNc1ccccc1F	960
L6901	CCc1cc(Br)cc(CC)c1NC(=O)OC(C)(C)C	CS(N)(=O)=O	CCc1cc(NS(C)(=O)=O)cc(CC)c1NC(=O)OC(C)(C)C	961
L6835	CN(c1ccnc(Cl)n1)C1CCCCC1	COC(=O)c1ccc(N)cc1	COC(=O)c1ccc(Nc2nccc(N(C)C3CCCCC3)n2)cc1	962
L6195	FC(F)(F)c1cncc(Br)c1	Nc1ccc2c(c1)CCC(=O)N2	O=C1CCc2cc(Nc3cncc(C(F)(F)F)c3)ccc2N1	963
L6027	Cc1cnc(C)c(Cl)n1	CCC(N)c1ccccc1	CCC(Nc1nc(C)cnc1C)c1ccccc1	964
L5736	Brc1ccc2nn[nH]c2c1	N#Cc1ccc(N)cc1	N#Cc1ccc(Nc2ccc3nn[nH]c3c2)cc1	965
L5600	CC(C)(C)OC(=O)N1CCC[C@H]1COc1cncc(Br)c1	CCCCN	CCCCNc1cncc(OC[C@@H]2CCCN2C(=O)OC(C)(C)C)c1	966
L5508	Cc1sc2c(Br)cccc2c1C	COC(=O)C(CSc1ccc(N)cc1)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C	COC(=O)C(CSc1ccc(Nc2cccc3c(C)c(C)sc23)cc1)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C	967
L5395	FC(F)(F)c1ccccc1Cl	NC(=O)Cc1cccs1	O=C(Cc1cccs1)Nc1ccccc1C(F)(F)F	968
L5376	COc1cccc(Br)n1	Nc1cccc(-c2nc3ccccc3s2)n1	COc1cccc(Nc2cccc(-c3nc4ccccc4s3)n2)n1	969
L5157	Brc1cnn(Cc2ccccc2)c1	NC(=O)c1cccs1	O=C(Nc1cnn(Cc2ccccc2)c1)c1cccs1	970
L5127	CCc1nc(-c2ccc(Cl)cc2Cl)c(CC)nc1Cl	NC(C1CC1)C1CC1	CCc1nc(-c2ccc(Cl)cc2Cl)c(CC)nc1NC(C1CC1)C1CC1	971
L4947	C[C@H]1CC[C@@H](OCc2ncccc2Br)CC1	CS(N)(=O)=O	CS(=O)(=O)Nc1cccnc1CO[C@H]1CC[C@@H](C)CC1	972
L4917	COc1ccc(-n2cnc3cnc(Cl)cc32)cc1OC	CC(=O)Nc1cccc(N)c1	COc1ccc(-n2cnc3cnc(Nc4cccc(NC(C)=O)c4)cc32)cc1OC	973
L4830	Clc1ccc2ccccc2n1	NC(=O)c1ccco1	O=C(Nc1ccc2ccccc2n1)c1ccco1	974
L4754	COc1nc2ccc(Br)cc2cc1Cc1ccccc1	NC1CCCCC1	COc1nc2ccc(NC3CCCCC3)cc2cc1Cc1ccccc1	975
L4611	Cc1ccc([N+](=O)[O-])cc1Br	NC(=O)OCc1ccccc1	Cc1ccc([N+](=O)[O-])cc1NC(=O)OCc1ccccc1	976
L4552	CCn1ccc2c(Br)ccnc21	CCCCN	CCCCNc1ccnc2c1ccn2CC	977
L4207	O=[N+]([O-])c1cccc(-c2cc(Cl)nc(-c3ccccc3O)c2)c1	CC(C)(C)OC(N)=O	CC(C)(C)OC(=O)Nc1cc(-c2cccc([N+](=O)[O-])c2)cc(-c2ccccc2O)n1	978
L4115	CNc1ncc2cc(-c3c(C)ccc4c(Cl)nccc34)ccc2n1	CC1(C)C(=O)Nc2cc(N)ccc21	CNc1ncc2cc(-c3c(C)ccc4c(Nc5ccc6c(c5)NC(=O)C6(C)C)nccc34)ccc2n1	979
L3981	Fc1ccc(Cn2c(Cl)nc3ccccc32)cc1	CCCNCCCN	CCCNCCCNc1nc2ccccc2n1Cc1ccc(F)cc1	980
L3925	Brc1ccc2c3ccccc3n(-c3ccccc3)c2c1	COC(=O)c1ccccc1N	COC(=O)c1ccccc1Nc1ccc2c3ccccc3n(-c3ccccc3)c2c1	981
L3307	Clc1cccc2ccccc12	NS(=O)(=O)Cc1ccccc1	O=S(=O)(Cc1ccccc1)Nc1cccc2ccccc12	982
L3296	Fc1ccc(-c2cn3cc(Br)ccc3n2)cc1	Nc1ccccc1	Fc1ccc(-c2cn3cc(Nc4ccccc4)ccc3n2)cc1	983
L3169	Brc1cccc2c1sc1ccccc12	COC(=O)c1ccccc1N	COC(=O)c1ccccc1Nc1cccc2c1sc1ccccc12	984
L2914	Brc1cccc2onc(OCc3ccccc3)c12	Nc1ccc(-c2ccc(C(F)(F)F)cc2)cc1	FC(F)(F)c1ccc(-c2ccc(Nc3cccc4onc(OCc5ccccc5)c34)cc2)cc1	985
L2903	C=CC(=O)Nc1cccc(-n2c(COc3cccc(OC)c3)cc3cnc(Cl)nc32)c1	CN1CCN(c2ccc(N)cc2)CC1	C=CC(=O)Nc1cccc(-n2c(COc3cccc(OC)c3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1	986
L2836	Cn1nc(-c2cccc(F)c2)c2cc(Cl)nc(Oc3cccc(C(F)(F)F)c3)c21	CN1CCN(c2ccc(N)cc2)CC1	CN1CCN(c2ccc(Nc3cc4c(-c5cccc(F)c5)nn(C)c4c(Oc4cccc(C(F)(F)F)c4)n3)cc2)CC1	987
L2815	Cc1cccc(-c2cc(Cl)c3ccccc3n2)n1	Nc1ccncc1	Cc1cccc(-c2cc(Nc3ccncc3)c3ccccc3n2)n1	988
L2783	Cc1cc2c(Cl)ncnc2s1	Nc1ccc(N2CCCC2=O)cc1	Cc1cc2c(Nc3ccc(N4CCCC4=O)cc3)ncnc2s1	989
L2235	O=[N+]([O-])c1cc(Br)cnc1-c1cccc(Cl)c1Cl	CC(C)(C)OC(=O)N1CCC(N)CC1	CC(C)(C)OC(=O)N1CCC(Nc2cnc(-c3cccc(Cl)c3Cl)c([N+](=O)[O-])c2)CC1	990
L2120	Brc1cccc(-c2ccccn2)n1	Cc1cc(C)c(NC[C@@H](N)C2CCCCC2)c(C)c1	Cc1cc(C)c(NC[C@@H](Nc2cccc(-c3ccccn3)n2)C2CCCCC2)c(C)c1	991
L1894	COC(=O)c1cc2c(Cl)ncnc2s1	CS(=O)(=O)c1ccc(N)cc1	COC(=O)c1cc2c(Nc3ccc(S(C)(=O)=O)cc3)ncnc2s1	992
L1740	Brc1ccc2ccccc2n1	Nc1cc2ccc1CCc1ccc(cc1)CC2	c1ccc2nc(Nc3cc4ccc3CCc3ccc(cc3)CC4)ccc2c1	993
L1734	COc1cc(OC)c(F)c(NCc2cnc3[nH]ccc3c2Cl)c1F	NCCN1CCOCC1	COc1cc(OC)c(F)c(NCc2cnc3[nH]ccc3c2NCCN2CCOCC2)c1F	994
L1148	FC(F)(F)CNc1nc(Cl)nc2ccoc12	Cc1nn(COCC[Si](C)(C)C)c2cc(N)ccc12	Cc1n[nH]c2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc12	995
L1138	Clc1nc(C2CC2)nc2ccc(Br)cc12	CCCCN	CCCCNc1nc(C2CC2)nc2ccc(Br)cc12	996
L1136	COc1ccccc1-c1nc2cc(Cl)ncc2s1	CC(C)(C)OC(N)=O	COc1ccccc1-c1nc2cc(NC(=O)OC(C)(C)C)ncc2s1	997
L1028	Cc1c(Br)ccc2cc(C#N)ccc12	CC(C)(C)OC(N)=O	Cc1c(NC(=O)OC(C)(C)C)ccc2cc(C#N)ccc12	998
L795	CC(=O)c1ccc(C)nc1Cl	Nc1ccccc1	CC(=O)c1ccc(C)nc1Nc1ccccc1	999
L709	FC(F)(F)c1cnc(Cl)cc1Cl	N#Cc1ccccc1N	N#Cc1ccccc1Nc1cc(Cl)ncc1C(F)(F)F	1000
L659	N#Cc1cccnc1Cl	C[C@@H](NC(=O)OC(C)(C)C)C(N)=O	C[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ncccc1C#N	1001
L280	Cn1cc(-c2cccc3cnc(Cl)cc23)cn1	COc1ccc(N)cc1	COc1ccc(Nc2cc3c(-c4cnn(C)c4)cccc3cn2)cc1	1002
L244	Cc1cc(Nc2cc(Br)c(Cl)cn2)c(OC(C)C)cc1C1CCN(C)CC1	CC(C)S(=O)(=O)c1ccccc1N	Cc1cc(Nc2cc(Nc3ccccc3S(=O)(=O)C(C)C)c(Cl)cn2)c(OC(C)C)cc1C1CCN(C)CC1	1003
L1279	COc1ccc(Cn2c(-c3cccc(C(F)(F)F)c3)nc3cnc(Cl)cc32)cc1	CN1CCC(N)CC1	COc1ccc(Cn2c(-c3cccc(C(F)(F)F)c3)nc3cnc(NC4CCN(C)CC4)cc32)cc1	1004
L334	COc1cc2c(Cl)cc(N3CCN(C)CC3)nc2cc1OCCCN1CCCC1	CN1CCC(N)CC1	COc1cc2c(NC3CCN(C)CC3)cc(N3CCN(C)CC3)nc2cc1OCCCN1CCCC1	1005
L110	CCN(C(=O)c1csc2ccccc12)c1ccnc(Cl)n1	C[C@H](N)c1ccccc1	CCN(C(=O)c1csc2ccccc12)c1ccnc(N[C@@H](C)c2ccccc2)n1	1006
L5870	Cc1cc(C#N)cc(C)c1Oc1ccnc(Cl)n1	N#Cc1ccc(N)cc1F	Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(C#N)c(F)c2)n1	1007
L12355	Cc1cnc(COc2ccc(N)cc2Cl)c(C)c1	Cc1cc(-c2cc(F)c3nc(C)n(C(C)C)c3c2)nc(Cl)n1	Cc1cnc(COc2ccc(Nc3nc(C)cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)cc2Cl)c(C)c1	1008
L2795	Clc1nccc(-c2ccc3scnc3c2)n1	CCN1CCN(C(=O)c2ccc(N)nc2)CC1	CCN1CCN(C(=O)c2ccc(Nc3nccc(-c4ccc5scnc5c4)n3)nc2)CC1	1009
L8730	CC(=O)Nc1cccc(Cl)c1	CCCCCCCCN	CCCCCCCCNc1cccc(NC(C)=O)c1	1010
L5785	CN(C)C(=O)c1cc2cnc(Cl)nc2n1C1CCCC1	CC(C)(C)OC(=O)N=S1(=O)CCN(c2ccc(N)nc2)CC1	CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCS(=O)(=NC(=O)OC(C)(C)C)CC4)cn3)nc2n1C1CCCC1	1011
L2196	Cc1cnc(Cl)nc1-c1ccc2ncsc2c1	CC(C)N1CCN(Cc2ccc(N)nc2)CC1	Cc1cnc(Nc2ccc(CN3CCN(C(C)C)CC3)cn2)nc1-c1ccc2ncsc2c1	1012
L6637	Fc1cccnc1Cl	CN1CCC(Oc2ccc3ncc(-c4cnc(N)nc4)n3n2)C1	CN1CCC(Oc2ccc3ncc(-c4cnc(Nc5ncccc5F)nc4)n3n2)C1	1013
L5852	Brc1ccccn1	Cc1ccc(-c2cc(C(C)C)cc(C(C)C)c2)c(N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)c1	Cc1ccc(-c2cc(C(C)C)cc(C(C)C)c2)c(N[C@@H](c2ccccc2)[C@@H](Nc2ccccn2)c2ccccc2)c1	1014
L12245	CC1=Nc2c(F)cc(-c3ccnc(Cl)n3)cc2C12CCCC2	CCN1CCN(Cc2ccc(N)nc2)CC1	CCN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)c5c(c4)C4(CCCC4)C(C)=N5)n3)nc2)CC1	1015
L10018	CC(C)n1cc(-c2ccnc(Cl)n2)c2cccnc21	CC(C)N1CCN(Cc2ccc(N)nc2)CC1	CC(C)N1CCN(Cc2ccc(Nc3nccc(-c4cn(C(C)C)c5ncccc45)n3)nc2)CC1	1016
L7420	NC(=O)c1ccc(Br)cn1	Nc1ncc(C(F)(F)F)c(NCC2CCOCC2)n1	NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3CCOCC3)n2)cn1	1017
L6745	CC(C)Oc1nc(Cl)nc2c1ccn2COCC[Si](C)(C)C	COc1cc(C(=O)N(C)C)ccc1N	COc1cc(C(=O)N(C)C)ccc1Nc1nc(OC(C)C)c2ccn(COCC[Si](C)(C)C)c2n1	1018
L5965	COc1ccc(CNc2cc(Cl)c3cc(OC)c(OCCCN4CCCC4)cc3n2)cc1	CC(C)N1CCC(N)CC1	COc1ccc(CNc2cc(NC3CCN(C(C)C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)cc1	1019
L845	Cc1cnc(Cl)nc1C1CC1	COC(=O)c1ccc(N)cc1	COC(=O)c1ccc(Nc2ncc(C)c(C3CC3)n2)cc1	1020
L11692	CC(C)(C)c1cnnc(Cl)n1	CC(C)[C@H]1COC(c2ccccc2N)=N1	CC(C)[C@H]1COC(c2ccccc2Nc2nncc(C(C)(C)C)n2)=N1	1021
L10969	Cc1ccc(CNC(=O)c2cccc(C(C)Oc3cccnc3Br)c2)cc1	Nc1nncs1	Cc1ccc(CNC(=O)c2cccc(C(C)Oc3cccnc3Nc3nncs3)c2)cc1	1022
L7859	CN(c1ccc(F)cc1S(=O)(=O)N1CCCC1)c1nc(Cl)ncc1Cl	CN1CCN(Cc2ccc(N)cc2)CC1	CN1CCN(Cc2ccc(Nc3ncc(Cl)c(N(C)c4ccc(F)cc4S(=O)(=O)N4CCCC4)n3)cc2)CC1	1023
L1843	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Cl)nc2sccc12	N#Cc1ccc(N)cn1	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Oc1nc(Nc2ccc(C#N)nc2)nc2sccc12	1024
L1838	N#C/C=C/c1cc(F)c(Oc2nc(Cl)nc3ccsc23)c(F)c1	N#Cc1ccc(N)cn1	N#C/C=C/c1cc(F)c(Oc2nc(Nc3ccc(C#N)nc3)nc3ccsc23)c(F)c1	1025
L12827	N#Cc1cccc(Cl)c1	NCc1ccccc1	N#Cc1cccc(NCc2ccccc2)c1	1026
L12717	Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Cl)n1	Nc1ccc(N2CCSCC2)c(F)c1	Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(N3CCSCC3)c(F)c2)n1	1027
L12393	Brc1ccccn1	Cc1cccnc1N	Cc1cccnc1Nc1ccccn1	1028
L11607	CC(C)(C)[Si](C)(C)O[C@H]1O[C@@H](n2cnc3c(Br)ncnc32)C[C@@H]1O[Si](C)(C)C(C)(C)C	COc1ccccc1N	COc1ccccc1Nc1ncnc2c1ncn2[C@H]1C[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](O[Si](C)(C)C(C)(C)C)O1	1029
L10997	COc1ccc(-c2nc(Cl)cc(Cl)n2)cc1	Nc1ccc(OCCN2CCCC2)cc1	COc1ccc(-c2nc(Cl)cc(Nc3ccc(OCCN4CCCC4)cc3)n2)cc1	1030
L10427	Cc1cnc(Cl)nc1-c1cnc2cnn(C(C)C)c2c1	CN1CCN(c2cccc(N)c2)CC1	Cc1cnc(Nc2cccc(N3CCN(C)CC3)c2)nc1-c1cnc2cnn(C(C)C)c2c1	1031
L8923	CCn1c2ccc(C)cc2c2cc(C=O)c(Cl)cc21	NC(=O)c1ccccc1	CCn1c2ccc(C)cc2c2cc(C=O)c(NC(=O)c3ccccc3)cc21	1032
