ligand_1_name	buried_volume_2.0A	buried_volume_3.5A	buried_volume_5.0A	quadrant_buried_volume_ligand_max	quadrant_buried_volume_ligand_range_max	quadrant_total_volume_ligand_min	quadrant_total_volume_ligand_range_max	pyramidalization_alpha	sterimol_ligand_B1	sterimol_ligand_B5	buried_sterimol_ligand_L	buried_sterimol_ligand_B1	buried_sterimol_ligand_B5	distance_Pd_N	distance_Pd_C	distance_Pd_O	distance_avg_amine_N_H	distance_amine_N_C	distance_carb_C_OH	distance_carb_C_O	distance_carb_OH_O	homo_lumo	partial_charge_metal	partial_charge_phosphine	partial_charge_amine_nitrogen	partial_charge_carbon	partial_charge_carboxylic_oxygen	partial_charge_carbonyl_oxygen	partial_charge_avg_amine_proton	partial_charge_amine_carbon	partial_charge_carbonyl_carbon	fukui_f_plus_amine_nitrogen	fukui_f_minus_amine_nitrogen	fukui_f_plus_aryl_carbon	fukui_f_minus_aryl_carbon	fukui_f_plus_carb_oh	fukui_f_minus_carb_oh	fukui_f_plus_avg_amine_proton	fukui_f_minus_avg_amine_proton	global_nucleophilicity	bond_order_Pd_P	bond_order_Pd_N	bond_order_Pd_C	bond_order_Pd_O	mlep_Pd_C	mlep_Pd_O	num_conformers	min_buried_volume_2.0A	min_buried_volume_ipso_2.5A	min_buried_volume_ipso_3.5A	min_quadrant_buried_volume_ligand_max	min_quadrant_buried_volume_ligand_range_max	min_quadrant_total_volume_ligand_max	min_quadrant_total_volume_ligand_range_max	min_P_int_phosphine	min_P_int_ipso_carbon	min_pyramidalization_alpha	min_sasa_phosphine_area	min_sterimol_ligand_L	min_sterimol_ligand_B1	min_sterimol_ligand_B5	min_buried_sterimol_ligand_L	min_buried_sterimol_ligand_B1	min_buried_sterimol_ligand_B5	min_distance_Pd_P	min_distance_Pd_C	min_distance_Pd_O	min_distance_avg_amine_N_H	min_distance_amine_N_C	min_distance_carb_C_OH	min_distance_carb_C_O	min_distance_carb_OH_O	min_homo_lumo	min_partial_charge_metal	min_partial_charge_phosphine	min_partial_charge_amine_nitrogen	min_partial_charge_carbon	min_partial_charge_carboxylic_oxygen	min_partial_charge_carbonyl_oxygen	min_partial_charge_avg_amine_proton	min_partial_charge_amine_carbon	min_partial_charge_carbonyl_carbon	min_fukui_f_plus_amine_nitrogen	min_fukui_f_minus_amine_nitrogen	min_fukui_f_plus_aryl_carbon	min_fukui_f_minus_aryl_carbon	min_fukui_f_plus_carb_oh	min_fukui_f_minus_carb_oh	min_fukui_f_plus_avg_amine_proton	min_fukui_f_minus_avg_amine_proton	min_global_nucleophilicity	min_tolman_electronic_parameter	min_bond_order_Pd_N	min_bond_order_Pd_C	min_bond_order_Pd_O	min_mlep_Pd_P	min_mlep_Pd_N	max_buried_volume_2.0A	max_buried_volume_3.5A	max_buried_volume_5.0A	max_buried_volume_ipso_2.5A	max_buried_volume_ipso_3.5A	max_quadrant_buried_volume_ligand_max	max_quadrant_buried_volume_ligand_range_max	max_quadrant_total_volume_ligand_max	max_quadrant_total_volume_ligand_min	max_P_int_ligand	max_P_int_phosphine	max_P_int_ipso_carbon	max_pyramidalization_alpha	max_sasa_ligand_area	max_sasa_phosphine_area	max_sterimol_ligand_L	max_sterimol_ligand_B1	max_sterimol_ligand_B5	max_buried_sterimol_ligand_L	max_buried_sterimol_ligand_B1	max_buried_sterimol_ligand_B5	max_distance_Pd_P	max_distance_Pd_N	max_distance_Pd_C	max_distance_Pd_O	max_distance_avg_amine_N_H	max_distance_amine_N_C	max_distance_carb_C_OH	max_distance_carb_C_O	max_distance_carb_OH_O	max_homo_lumo	max_partial_charge_metal	max_partial_charge_phosphine	max_partial_charge_amine_nitrogen	max_partial_charge_carbon	max_partial_charge_carboxylic_oxygen	max_partial_charge_carbonyl_oxygen	max_partial_charge_avg_amine_proton	max_partial_charge_amine_carbon	max_partial_charge_carbonyl_carbon	max_fukui_f_plus_amine_nitrogen	max_fukui_f_minus_amine_nitrogen	max_fukui_f_minus_aryl_carbon	max_fukui_f_plus_carb_oh	max_fukui_f_minus_carb_oh	max_fukui_f_plus_avg_amine_proton	max_fukui_f_minus_avg_amine_proton	max_global_electrophilicity	max_bond_order_Pd_N	max_bond_order_Pd_C	max_bond_order_Pd_O	product_1_yield	buchwald-type
L-098	10.981478305668778	66.75892678346025	199.11520838279677	44.51803446039558	30.073167490097248	32.407508013397646	313.85515440538137	28.503390887176767	5.637147609088063	11.386660751115516	7.739120411644703	4.891870104939334	7.898207588529527	2.1862225683447445	1.989104035560789	2.083097910263211	1.021997849721503	1.4751898010419708	1.273760505040316	1.2328760014313682	2.2424396834790263	7.461146237470524	0.1193342692481075	0.6343684247219528	0.0320816512811871	-0.0195572185880141	-0.2008993223303766	-0.2169658379645203	0.0276550695493045	-0.0782360551038489	-0.0763110760540394	-0.011010779892201	-0.0200001599984	2.9199708002919968e-06	-0.0050131498685013	1.3459865401345985e-05	0.0160018799812001	0.0070067899321006	0.0205089799102008	-5.124483234167658	0.8910065109348906	0.3331593504064959	0.7812315176848231	0.4686535944640553	2.064620659794476	1.323320866990401	4	8.419771220003224	62.17586303787343	154.39853690377274	44.4248001990743	26.52518794228895	218.3633966670758	126.70586531274176	32.31050238676874	46.03192025759271	25.761101641799428	7.029980064423347	8.81036245078504	5.6360145249982665	11.077091041754077	7.27593008293143	4.889792556716628	7.89812080827745	2.3137176524912872	1.985735692442541	2.051262584743506	1.01727	1.4751765970316704	1.2705062392117337	1.228787822518176	2.2029678912270056	7.4593154	0.0920355	0.62494744	0.01580053	-0.01963232	-0.2009597	-0.25752611	0.02653	-0.07830337	-0.09235903	-0.016	-0.028	-0.0	-0.011	-0.0	0.01	0.007	0.0205	-5.1248	2069.35709167	0.2355	0.7812	0.4222	1.269902976227574	0.813594182008226	10.985837946695712	78.77858448015246	258.0636423802375	64.34395846929056	168.97635597792686	44.64653198582424	30.07708014890593	346.56087488316666	91.65753135433404	23.33956985014428	38.923052480547454	54.00449716908606	28.509469868590063	862.742943718649	8.6299755271655	13.00755093928283	6.209564856323276	11.38699231863707	7.740006755899765	5.914859418977214	7.971406216480051	2.415478061037465	2.348502615392348	2.0029768832751134	2.146050464386211	1.02201	1.4805097882515208	1.2770944663732997	1.2444421745182888	2.242509722042518	8.35500413	0.11938657	0.63438828	0.03578279	0.01229602	-0.16581317	-0.21389686	0.04422	-0.04867088	-0.07627863	-0.011	-0.008	-0.005	0.007	0.02	0.01	0.027	1.4274	0.3333	0.7979	0.4974	16.6	1
L-099	9.17180540978379	70.50105804259626	236.1492766859306	44.76996429811424	27.661685626095554	61.858215015087	144.69322719270636	27.111644040717124	5.900010961235084	11.228019768702476	7.717740181199312	5.69837287255126	7.893766674143239	2.2084366985668837	1.987160488761179	2.1362058246567965	1.0163439432	1.476385453518688	1.2713647508220045	1.2428411350066928	2.2077276400217523	7.7902728566167	0.1006242610019	0.6304610479781	0.0360744596795	0.0062899413822	-0.1776974959885	-0.2634818757	0.0263721694	-0.0479840573785	-0.0902409909682	-0.01001116	-0.02399721	0.00100186	-0.0110018599999999	0.004	0.01200279	0.007005115	0.01599907	-4.698490768	0.849431738	0.300828272	0.795507626	0.423784097	2.079549917632074	0.8079261781777317	2	8.194753564374201	62.38361665415172	154.01468989557824	44.76994873505298	22.7369212837593	206.54320210758848	131.2467045937337	35.051449204885294	43.93362084702887	26.707872349903926	8.329976377901351	8.824177882888103	5.899291865965905	10.810715964295266	7.717481531429168	5.698126426762913	7.893753230053585	2.361008281575754	1.9839270088680692	2.1361655268984365	1.01634	1.4763821157803485	1.2707550294375916	1.2355986451185552	2.207695415674154	7.46488394	0.10060007	0.6198451	0.03305542	0.00628509	-0.18973574	-0.26352141	0.01796	-0.06903691	-0.09024211	-0.022	-0.024	0.001	-0.013	0.004	0.012	0.007	0.015	-4.796	2070.64713123	0.3008	0.7955	0.4067	0.8891132146402498	0.7319971203955429	9.172714913838792	70.50652456786337	236.15999693371683	62.417709555284574	154.1035917912091	44.78668320952468	27.66626992032756	215.403524908558	84.15682031482427	22.95373514851269	35.425344280292606	45.01537183908891	27.112019897936797	777.6628974631833	8.699975328660477	8.908404445603438	6.672512585512388	11.228408222502612	7.995599563841591	5.963121898102747	7.908209240433869	2.4359881387784603	2.2084545985906447	1.9871634986967197	2.179496449866282	1.02058	1.479971081737005	1.2713653183907303	1.2428478767921491	2.242345251801656	7.79057575	0.1266119	0.63047093	0.03607727	0.01150163	-0.17768629	-0.22101141	0.02638	-0.04796446	-0.08903885	-0.01	-0.021	-0.011	0.004	0.015	0.0125	0.016	1.4808	0.3312	0.8037	0.4238	5.3	1
L-100	10.068430535993308	72.31650930346245	229.52854272484132	44.62166088563398	26.25755044848061	37.388551284234126	160.35639872641062	26.002329195475205	5.890437121438263	11.354338994096045	7.7935126376649455	5.455041057038257	7.937126782808943	2.2116792683026456	1.9961049784164016	2.1267893318147344	1.0172512997	1.4790398882350984	1.271968313320626	1.242846266576415	2.205496045336061	8.3074022290078	0.0870307986577999	0.6289175933764001	0.0320504241237	0.0105032349814	-0.1730980779546	-0.2606635388822999	0.0303922492	-0.0473030407057	-0.0863645030447	-0.0116662	-0.0263775399999999	0.00112041	-0.01049136	0.00409106	0.0179176999999999	0.00781215	0.019680965	-4.923983530999999	0.847811662	0.300865344	0.78673463	0.4302424989999999	1.966675739365689	0.7933856513393038	13	9.313350948606931	61.26813954521131	144.5461150585631	44.51056438074173	24.748195934325988	185.43317333929176	134.95695207422222	33.69611348493042	42.11946067646398	25.830313023274915	6.889980461433408	8.667610200367008	5.616227710582283	10.87185632805185	7.3823582052375665	5.2529569758710375	7.905393346449367	2.3174884272182563	1.9913888959515285	2.071422044955644	1.01668	1.4735803519411024	1.2696593526555724	1.2301948524874595	2.2027250337835547	7.69512996	0.08595012	0.62458898	0.02728272	-0.00724981	-0.1913511	-0.26681853	0.01142	-0.06132595	-0.08944045	-0.012	-0.027	-0.004	-0.011	0.001	0.015	0.006	0.0185	-4.9798	2070.40784428	0.2945	0.772	0.4224	0.9313340650263066	0.7038271164266354	11.620863734456458	76.64180127104807	237.80393131281255	62.05014546494604	146.80945273085965	44.8347948236308	26.871382382922118	203.2736353623304	50.58080678518185	22.765888599766768	34.31830410047825	43.41677972669476	27.94937211857728	774.5434746859056	8.999974477924628	8.81583932967707	6.767766124589228	11.44669634158788	7.848015123577158	6.039715303001016	7.953056649887469	2.3618993453543964	2.226003277629636	2.0006305018658006	2.1397783469898246	1.01935	1.4823066051213731	1.2750073476268755	1.2442880183550085	2.2405566561494163	8.37230546	0.10051847	0.63224535	0.03357734	0.01303381	-0.16099823	-0.24219812	0.03955	-0.04458782	-0.07839578	-0.01	-0.021	-0.006	0.005	0.019	0.0085	0.02	1.3919	0.3216	0.7898	0.4754	7.4	1
L-101	10.537966266741794	70.57973789367703	217.5132610292088	44.39446896409436	30.9368137748892	29.12249808097725	317.4942234391425	16.253328519076394	5.482131232978457	11.281574493297189	7.905097145377747	5.417883488825188	7.926459972669009	2.2214220848412283	1.979972920788185	2.120588636498688	1.01783	1.477511623697479	1.272644367636486	1.242617180023515	2.20992534018693	8.34236452	0.10070276	0.64419072	0.02932756	0.00901066	-0.18384898	-0.26669461	0.04453	-0.05926933	-0.08862617	-0.01	-0.03	0.002	-0.014	0.002	0.014	0.007	0.0195	-4.932	0.9	0.2944	0.7947	0.4266	2.1215437222297693	0.8713285709961334	1	10.537966266741794	64.68382207745866	169.24933709274637	44.39446896409436	30.9368137748892	346.61672152011977	317.4942234391425	33.22135486219719	56.35439513580856	16.253328519076394	7.869977682362977	13.038373857748915	5.482131232978457	11.281574493297189	7.905097145377747	5.417883488825188	7.926459972669009	2.3185825980266768	1.979972920788185	2.120588636498688	1.01783	1.477511623697479	1.272644367636486	1.242617180023515	2.20992534018693	8.34236452	0.10070276	0.64419072	0.02932756	0.00901066	-0.18384898	-0.26669461	0.04453	-0.05926933	-0.08862617	-0.01	-0.03	0.002	-0.014	0.002	0.014	0.007	0.0195	-4.932	2067.03936029	0.2944	0.7947	0.4266	1.1392973686749772	0.6591921246872786	10.537966266741794	70.57973789367703	217.5132610292088	64.68382207745866	169.24933709274637	44.39446896409436	30.9368137748892	346.61672152011977	29.12249808097725	22.75175518779504	33.22135486219719	56.35439513580856	16.253328519076394	919.251945708423	7.869977682362977	13.038373857748915	5.482131232978457	11.281574493297189	7.905097145377747	5.417883488825188	7.926459972669009	2.3185825980266768	2.2214220848412283	1.979972920788185	2.120588636498688	1.01783	1.477511623697479	1.272644367636486	1.242617180023515	2.20992534018693	8.34236452	0.10070276	0.64419072	0.02932756	0.00901066	-0.18384898	-0.26669461	0.04453	-0.05926933	-0.08862617	-0.01	-0.03	-0.014	0.002	0.014	0.007	0.0195	1.3309	0.2944	0.7947	0.4266	19.8	1
L-102	10.938097746514885	71.31686063996784	217.90951041062152	44.75289191276678	24.580334094347872	65.24261206169628	227.20014111946307	16.493239629443345	5.836160190291547	11.419322345193264	7.80483127653988	5.190035510795584	8.036247165365978	2.22217463531147	1.992269136069723	2.1028985783349503	1.016750255	1.4777054445821454	1.273449108433348	1.24249077703917	2.2104174713317613	8.03920210401	0.104357600079	0.640203808928	0.032037059818	-0.002445599364	-0.180312027951	-0.259706293721	0.040466918	-0.057364763154	-0.086097108666	-0.011	-0.03	-0.0034102	-0.0097949	0.002	0.016	0.004	0.02160255	-5.13537683	0.9127434600000002	0.29555388	0.7886898000000001	0.44382561	1.993092867935604	0.976211400611408	2	10.926338085832269	64.60285143726813	169.0140085454882	44.749030641963365	24.52541824292156	290.1496792000743	226.1839566273173	33.010770673323144	49.10805025837168	16.479535039017644	7.899977597289393	12.936628992292004	5.817368810359021	11.418764498498552	7.786175082010889	5.187378844171143	8.035438846774662	2.305344560000247	1.9920896738261944	2.100317449083996	1.01674	1.4777024511688055	1.273392875587075	1.2422099626655232	2.210390299419148	8.0023069	0.10372668	0.64006736	0.03146408	-0.00248013	-0.18087562	-0.25988438	0.04043	-0.05738024	-0.08622352	-0.011	-0.03	-0.005	-0.01	0.002	0.016	0.004	0.0215	-5.138	2075.67123457	0.2946	0.7871	0.4436	1.2306191286849648	0.6847096566121481	10.983674315391584	71.32651381697637	217.96939348091016	64.6539907889674	169.16252700642448	44.76785692574402	24.793169834468657	293.0344118470551	65.57207493020987	22.9354981119996	33.06077258753162	49.66671615946329	16.546354104964497	928.377869344098	7.909977568931537	13.024611887171764	5.841008739825025	11.41946628072866	7.809644945552202	5.190720983590492	8.03937994180789	2.309077021994024	2.222798371336952	1.992964672575724	2.1035645609860647	1.01679	1.477717046065635	1.27366704841142	1.2425632327292375	2.2105227807093155	8.0487218	0.10452039	0.64073264	0.0321849	-0.00231177	-0.18016661	-0.25901609	0.04061	-0.05730478	-0.08560718	-0.011	-0.03	-0.009	0.002	0.016	0.004	0.022	1.7743	0.2958	0.7891	0.4447	37.7	1
L-103	9.91543502190856	62.29175466061855	191.36042357086225	43.26094362391322	30.51116226065067	24.178794541420945	231.73470743608524	25.703888325017523	4.844388652939878	11.27139870789381	7.385277480035429	4.767825191754625	7.921358603551143	2.2042920031938062	1.98256568540639	2.1139963187585056	1.017480735392646	1.4778142854851133	1.2722207351348598	1.242312607018341	2.208139016212024	8.326936085411246	0.101779095396146	0.6369484186114137	0.0272485740531594	-0.004669261690883	-0.1904892913024869	-0.2615668461016389	0.0443465164348356	-0.0607605699589004	-0.0885867483737162	-0.014	-0.0305844541554584	0.0016987530124698	-0.0116978130218697	0.0029999999999999	0.0167180828191718	0.0096591734082659	0.0211794382056179	-5.060471899281008	0.897669513304867	0.2976177488225117	0.788971250287497	0.4268286277137229	2.0378024909830024	0.975906781922673	9	9.582723045970518	64.09465412975659	164.27292274672646	42.69487390056297	28.372255562102144	241.03205430306537	212.093342427334	29.00183413297489	45.92183378756572	24.522436364343623	9.319973570473064	9.385471980795357	4.746908937202122	11.149170784088607	7.100877842680707	4.746908937202122	7.868856610808576	2.290768021009025	1.9769091223042152	2.104870119745082	1.01728	1.4765925591545557	1.27026914730232	1.241413113094105	2.205938633064744	8.27340844	0.10049497	0.63392898	0.02638549	-0.01242313	-0.20037024	-0.27008538	0.04242	-0.06321928	-0.09730456	-0.014	-0.031	-0.001	-0.013	0.003	0.015	0.009	0.02	-5.0911	2064.60736857	0.2917	0.7812	0.42	1.3930641794637004	0.7416713769514549	10.196112520690011	63.36613349172258	197.2762533869817	64.5090959591528	165.27176169175567	43.86419530427256	32.29126030244191	272.6727280139308	28.93871187573137	21.68603140176424	30.49196744998365	56.7245204998337	27.06328729587536	756.4216671668074	10.619969883951068	9.846079008758304	5.200621404026281	11.34044172600098	7.731805860897085	4.848688650051903	7.987348786154424	2.330200591077845	2.2247641662279034	1.9889033998241727	2.1282138936317607	1.01772	1.4787508700759977	1.2734533274132076	1.2443972945745565	2.212665496109292	8.37771039	0.10844423	0.64082153	0.02917885	-0.00318913	-0.17640535	-0.25706506	0.04638	-0.05752762	-0.08423738	-0.014	-0.03	-0.01	0.003	0.019	0.01	0.0225	1.393	0.3052	0.7956	0.4315	5.3	1
L-104	9.912065111890229	67.33237028385366	207.1730492019718	44.8790265947046	23.708273736489534	49.96242382802112	255.76156374923568	22.374812271287404	5.556286382059303	11.41413139678313	7.46128219270981	4.746803229567417	7.810015991324503	2.2031323232724103	1.9950101589159008	2.0986922565961743	1.0173827096270966	1.4762401440928803	1.2737677908843947	1.2384297096232686	2.2112192801274597	8.339817380421804	0.1065789343214432	0.6228618437420375	0.0299858376254762	0.0182168634425344	-0.1749482699112991	-0.2457918734128341	0.0362498699986999	-0.0585273999142991	-0.0859528065808657	-0.0147209972099721	-0.0279680496804968	0.0024047040470404	-0.0080853208532085	0.0046644466444664	0.0144082340823408	0.0096872568725687	0.0222765027650276	-5.091023464234643	0.7838280272802729	0.2980064780647806	0.7912687896878969	0.4580461224612246	1.9176960574886093	1.0096732219451523	5	9.518895922498826	63.49483215045053	162.6925608138059	44.43525924561911	23.203394759657765	252.48670723885925	217.4586811484345	33.28855562937892	47.65638453949502	21.9679588635583	4.359987635972376	9.937201947080467	5.163348875520963	11.13811627275325	7.164111482251573	4.682771646130606	7.736768158851093	2.383960359692817	1.9889367047463848	2.081349451334344	1.01589	1.4760907066905695	1.2710518283029488	1.2281082869193791	2.2090293741196825	7.9208714	0.10414602	0.61437358	0.02706006	0.00235579	-0.20684013	-0.2557637	0.03598	-0.06008761	-0.09262772	-0.017	-0.029	0.002	-0.01	0.0	0.013	0.0095	0.019	-5.1898	2068.23983531	0.2816	0.7887	0.4404	0.8314110803991897	0.7022453522680148	10.193948889385888	69.74301417009235	210.7228729473192	64.12661622456865	165.94114067062344	44.888135961009326	28.7132204794629	314.8562313881548	53.19849096818661	23.366578860765166	34.3826459772245	53.43331578904015	24.42703033660356	824.3129197111147	4.519987182246586	10.373694153406143	6.255045816952386	11.463546652405473	7.499827900297555	5.333291361400164	7.931618092875455	2.4345561334810726	2.2603927890671285	2.00229601821044	2.1163091712704163	1.01757	1.4808004517266158	1.276057081856539	1.2414919996582754	2.2462696803988567	8.46292648	0.12925696	0.63106147	0.03658989	0.0269572	-0.16947654	-0.23071304	0.03795	-0.05766665	-0.0844398	-0.013	-0.025	-0.007	0.006	0.023	0.011	0.0225	1.4105	0.3126	0.7958	0.4768	2.9	1
L-105	10.476089810474605	68.99687416092286	211.93702989262405	44.86575262244646	18.470898492484213	73.21903889884035	170.3884503636218	23.094295383930792	4.969635393604754	11.134460685576297	7.499958971334578	4.733114850900406	7.827693333783405	2.2056181606998	1.9944886261381092	2.0945852791099355	1.0197435736642635	1.474485035941142	1.273246714233755	1.237750361326907	2.215132158080903	8.4687249801484	0.1090668590114099	0.6264926227240729	0.0294685345816541	0.0054819109546904	-0.1740348200919991	-0.2492137237601623	0.0299218065819341	-0.0622152688350116	-0.0838031645010549	-0.0115423145768542	-0.0260032099679003	0.0019020909790902	-0.0092886871131288	0.002770622293777	0.0093866061339386	0.008810131898681	0.0206640533594664	-5.019990382096179	0.8290082749172508	0.3037447505524945	0.7888351206487937	0.4619834211657883	1.9727013775874995	1.0292424758522063	6	9.83694972420523	64.34715467877176	158.8969728226949	44.75007654661785	17.912163112639114	231.5452337748212	157.4641621597472	32.96446615996333	44.47776117229812	21.84791895844037	4.599986955383706	9.90841593019312	4.817802630582959	10.335608412419624	7.183703971830707	4.682004600064103	7.698291463069879	2.343493567419032	1.9915058602296063	2.0862393528653067	1.01639	1.473844531569774	1.270754309382247	1.2366931514971835	2.205157142351079	8.19814136	0.09909397	0.62067929	0.02843665	0.00110355	-0.17805039	-0.2593009	0.02679	-0.06537509	-0.09043811	-0.012	-0.029	0.001	-0.012	0.002	0.008	0.0075	0.0175	-5.0424	2064.91458282	0.2807	0.7876	0.4426	0.9815952651558104	0.7397880891075816	10.541211713697985	69.64679094188011	215.41009827679375	64.71152255962909	160.4804724695789	44.89859500755413	20.454757327682078	252.06531897821264	76.85715716834594	22.73631732426329	33.51752303420248	46.47266439814086	29.214243357235656	747.8529874975486	6.339982021115799	10.433238166454217	5.795567005494004	11.264550989984976	7.937358096528746	5.318425884083258	7.974889214096434	2.385197501603631	2.2562187733403487	1.9970091025113923	2.1234484306008325	1.02058	1.4784082626960793	1.2749121197231108	1.2403489150011566	2.21684004976889	8.63400522	0.11045318	0.63436863	0.03281391	0.02299647	-0.16836862	-0.24195047	0.03909	-0.05646043	-0.07986491	-0.01	-0.026	-0.009	0.003	0.013	0.009	0.0215	1.4258	0.3144	0.7927	0.4657	0.0	1
L-106	11.842635943129292	79.46678974280086	239.351892121754	44.24176688454016	24.096597334584413	92.65261688549953	128.0492307798152	22.500754787088816	5.515933394950581	11.261769507189886	7.5713289299180415	5.421191958920877	7.803499710223515	2.390918730488439	1.986726473653083	2.112270788356351	1.01738	1.4765438570195797	1.273187420561897	1.23664789501313	2.2201790307924245	8.23686642	0.11317873	0.62405457	0.01292802	0.02522961	-0.16919881	-0.24252405	0.04078	-0.09049469	-0.09443559	-0.011	-0.018	0.005	-0.01	0.005	0.013	0.005	0.0155	-4.9843	0.7041	0.2115	0.805	0.4583	1.9471976815124936	1.0892779628037237	1	11.842635943129292	63.7483981026261	162.46559950378355	44.24176688454016	24.096597334584413	220.70184766531472	128.0492307798152	34.65605645943084	47.81003582431901	22.500754787088816	2.8699918612937427	11.043726831087918	5.515933394950581	11.261769507189886	7.5713289299180415	5.421191958920877	7.803499710223515	2.4690234814842222	1.986726473653083	2.112270788356351	1.01738	1.4765438570195797	1.273187420561897	1.23664789501313	2.2201790307924245	8.23686642	0.11317873	0.62405457	0.01292802	0.02522961	-0.16919881	-0.24252405	0.04078	-0.09049469	-0.09443559	-0.011	-0.018	0.005	-0.01	0.005	0.013	0.005	0.0155	-4.9843	2061.6811418	0.2115	0.805	0.4583	0.5710288426312037	0.5018102773676245	11.842635943129292	79.46678974280086	239.351892121754	63.7483981026261	162.46559950378355	44.24176688454016	24.096597334584413	220.70184766531472	92.65261688549953	22.05817164083185	34.65605645943084	47.81003582431901	22.500754787088816	914.4297902233632	2.8699918612937427	11.043726831087918	5.515933394950581	11.261769507189886	7.5713289299180415	5.421191958920877	7.803499710223515	2.4690234814842222	2.390918730488439	1.986726473653083	2.112270788356351	1.01738	1.4765438570195797	1.273187420561897	1.23664789501313	2.2201790307924245	8.23686642	0.11317873	0.62405457	0.01292802	0.02522961	-0.16919881	-0.24252405	0.04078	-0.09049469	-0.09443559	-0.011	-0.018	-0.01	0.005	0.013	0.005	0.0155	1.5073	0.2115	0.805	0.4583	4.6	1
L-107	10.102063027757874	72.5668516959358	223.22458575848904	44.0460609277964	17.603897036923577	77.31956870732861	246.4054845720005	28.029771563843447	6.064637259276042	10.839095017410765	7.041829183559237	5.446123790203883	7.909366142087247	2.289174560153397	2.0129793931700304	2.1172937181846176	1.016550213702137	1.4787775975298147	1.2712030001651875	1.2404628786646903	2.21349996367794	8.260387201717716	0.0890574868962689	0.6225677712808128	0.0243761763316633	0.0138237142739427	-0.1668697708067081	-0.2601138716166161	0.0415713352133521	-0.0682386039185391	-0.0870971897561975	-0.0131396913969139	-0.0210577205772057	0.0035266652666526	-0.0041396913969139	0.0049446394463944	0.0106580165801658	0.0080626856268562	0.0236544765447654	-5.131953993539935	0.81440047400474	0.2752087600876008	0.7811340893408933	0.4480963819638197	1.7001235952189508	0.9914511751333456	4	10.044658329401248	63.31264821002187	160.43654447409068	43.99179567211922	17.493801250846772	319.8885210743346	243.78986277515256	35.95920540579777	48.65982473602912	27.859857936371565	3.679989564306956	10.020326189059483	5.980829529315292	10.546189120934162	6.939454320252137	5.224726247485133	7.889396023198262	2.362178581989848	2.009745691946001	2.0916172990260087	1.01548	1.4786633346037286	1.2700535119247436	1.2280855876691443	2.210832779334065	7.95301656	0.08523933	0.61239565	0.01373956	0.00997445	-0.19743591	-0.26443409	0.04027	-0.07142338	-0.09196144	-0.015	-0.024	0.003	-0.006	0.002	0.009	0.0075	0.022	-5.1451	2064.82775991	0.2471	0.7781	0.4365	0.935369050107758	0.4188924049870776	10.292394113723583	74.5479001527774	228.45012013131603	63.55556013059342	162.67373453002526	44.46036095732665	17.656962376945792	324.897456712334	81.10759393718143	22.84801726491141	36.97285754769662	55.84953666033133	28.39277925818793	949.5805984087368	4.739986558373644	10.719033649120709	6.158239608552492	10.93385434025526	7.123603243389811	5.552101664148217	7.926023842604341	2.408849225987971	2.3548344156934906	2.0144712330207515	2.1301716028395306	1.01718	1.4800517023177506	1.2758993398080911	1.2415570961013385	2.238350346630256	8.34477591	0.0946125	0.6248153	0.02886076	0.01749991	-0.16243511	-0.22316123	0.05066	-0.06526838	-0.08395728	-0.013	-0.018	-0.004	0.006	0.014	0.009	0.024	1.5325	0.2975	0.7857	0.4752	0.6	1
