rxn_id	startingmat_1_smiles	startingmat_2_smiles	product_1_smiles
L7743	COc1ccc(Br)nc1	C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2	C/C=C1\[C@H]2C=C(C)C[C@]1(Nc1ccc(OC)cn1)c1ccc(=O)[nH]c1C2
L7744	N#Cc1ccc(Br)cn1	CN(C)CCCNc1nc(N)ncc1C(F)(F)F	CN(C)CCCNc1nc(Nc2ccc(C#N)nc2)ncc1C(F)(F)F
L7745	N#Cc1ccc(Br)cn1	CN1CCC(CNc2nc(N)ncc2C(F)(F)F)CC1	CN1CCC(CNc2nc(Nc3ccc(C#N)nc3)ncc2C(F)(F)F)CC1
L7746	O=S1(=O)C=C(Br)c2ccccc21	Nc1cc(Br)cc(Br)c1	O=S1(=O)C=C(Nc2cc(Br)cc(Br)c2)c2ccccc21
L7747	COc1cc2c(Cl)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1	CN1CCC(N)CC1	COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1
L7748	CN(C)c1cnc2ccc(-c3nc(Cl)ncc3F)cc2n1	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CN(C)c1cnc2ccc(-c3nc(Nc4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc2n1
L7749	CN(C)c1cnc2ccc(-c3ccnc(Cl)n3)cc2n1	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CN(C)c1cnc2ccc(-c3ccnc(Nc4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)cn4)n3)cc2n1
L7750	COc1cnc(Cl)nc1-c1ccc2ncc(N(C)C)nc2c1	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	COc1cnc(Nc2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cn2)nc1-c1ccc2ncc(N(C)C)nc2c1
L7751	CCN(CC)c1cnc2ccc(-c3nc(Cl)ncc3F)cc2n1	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc2n1
L7752	Fc1cnc(Cl)nc1-c1ccc2ncc(N3CCOCC3)nc2c1	CC(C)(C)OC(=O)N1CCN(c2ccc(N)nc2)CC1	CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5ncc(N6CCOCC6)nc5c4)n3)nc2)CC1
L7753	Cc1nc2ccc(-c3nc(Cl)ncc3F)cc2nc1C	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	Cc1nc2ccc(-c3nc(Nc4ccc(C(=O)N5CCN(C(C)C)CC5)cn4)ncc3F)cc2nc1C
L7754	CN(C)c1cnc2ccc(-c3nc(Cl)ncc3F)cc2n1	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5ncc(N(C)C)nc5c4)n3)nc2)CC1
L7755	CN(C)c1cnc2ccc(-c3ccnc(Cl)n3)cc2n1	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	CC(C)N1CCN(C(=O)c2ccc(Nc3nccc(-c4ccc5ncc(N(C)C)nc5c4)n3)nc2)CC1
L7756	COc1cnc(Cl)nc1-c1ccc2ncc(N(C)C)nc2c1	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	COc1cnc(Nc2ccc(C(=O)N3CCN(C(C)C)CC3)cn2)nc1-c1ccc2ncc(N(C)C)nc2c1
L7757	CCN(CC)c1cnc2ccc(-c3nc(Cl)ncc3F)cc2n1	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(C(=O)N5CCN(C(C)C)CC5)cn4)ncc3F)cc2n1
L7758	Fc1cnc(Cl)nc1-c1ccc2ncc(N3CCOCC3)nc2c1	CC(C)N1CCN(C(=O)c2ccc(N)nc2)CC1	CC(C)N1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5ncc(N6CCOCC6)nc5c4)n3)nc2)CC1
L7759	CCN(CC)c1cnc2ccc(-c3nc(Cl)ncc3F)cc2n1	CCN1CCN(C(=O)c2ccc(N)nc2)CC1	CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5ncc(N(CC)CC)nc5c4)n3)nc2)CC1
L7760	CCN(CC)c1cnc2ccc(-c3nc(Cl)ncc3F)cc2n1	CN1CCN(c2ccc(N)nc2)CC1	CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(N5CCN(C)CC5)cn4)ncc3F)cc2n1
L7761	Cc1nc2ccc(-c3nc(Cl)ncc3F)cc2nc1C	CN1CCN(C(=O)c2ccc(N)nc2)CC1	Cc1nc2ccc(-c3nc(Nc4ccc(C(=O)N5CCN(C)CC5)cn4)ncc3F)cc2nc1C
L7762	Cc1nc2ccc(-c3nc(Cl)ncc3F)cc2nc1C	CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(N)nc2)CC1	Cc1nc2ccc(-c3nc(Nc4ccc(C(=O)N5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc2nc1C
L7763	CN(C)c1cnc2ccc(-c3ccnc(Cl)n3)cc2n1	CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(N)nc2)CC1	CN(C)c1cnc2ccc(-c3ccnc(Nc4ccc(C(=O)N5CCN(C(=O)OC(C)(C)C)CC5)cn4)n3)cc2n1
L7764	Cc1nc2ccc(-c3nc(Cl)ncc3F)cc2nc1C	CC(C)N1CCN(Cc2ccc(N)nc2)CC1	Cc1nc2ccc(-c3nc(Nc4ccc(CN5CCN(C(C)C)CC5)cn4)ncc3F)cc2nc1C
L7765	CCN(CC)c1cnc2ccc(-c3nc(Cl)ncc3F)cc2n1	CC(C)N1CCN(Cc2ccc(N)nc2)CC1	CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(CN5CCN(C(C)C)CC5)cn4)ncc3F)cc2n1
L7766	Cc1nc2ccc(-c3nc(Cl)ncc3F)cc2nc1C	CCN1CCN(Cc2ccc(N)nc2)CC1	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5nc(C)c(C)nc5c4)n3)nc2)CC1
L7767	Cc1nc2ccc(-c3nc(Cl)ncc3F)cc2nc1C	CC(C)(C)OC(=O)N1CCN(Cc2ccc(N)nc2)CC1	Cc1nc2ccc(-c3nc(Nc4ccc(CN5CCN(C(=O)OC(C)(C)C)CC5)cn4)ncc3F)cc2nc1C
L7768	Cc1ccc(Br)nc1	CCCCOC(=O)c1ccc2c(c1)[C@H](N)C[C@H](C)N2C(C)=O	CCCCOC(=O)c1ccc2c(c1)[C@H](Nc1ccc(C)cn1)C[C@H](C)N2C(C)=O
L7769	N#Cc1ccc(Br)nc1	CC(=O)N1c2ccccc2[C@H](N)C[C@@H]1C	CC(=O)N1c2ccccc2[C@H](Nc2ccc(C#N)cn2)C[C@@H]1C
L7770	NC(=O)c1ccc(Br)cn1	Nc1ncc(C(F)(F)F)c(N[C@H]2CC[C@H](O)CC2)n1	NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@H](O)CC3)n2)cn1
L7771	NC(=O)c1ccc(Br)cn1	Nc1ncc(C(F)(F)F)c(N2CCC(O)CC2)n1	NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N3CCC(O)CC3)n2)cn1
L7772	CN1CCC([C@@](C)(O)c2ccc3cnc(Cl)cc3n2)CC1	Nc1cc(N2CCOCC2)ccc1F	CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(N5CCOCC5)ccc4F)cc3n2)CC1
L7773	CN1CCC([C@@](C)(O)c2ccc3cnc(Cl)cc3n2)CC1	Nc1cc(C(F)(F)F)ccc1F	CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(C(F)(F)F)ccc4F)cc3n2)CC1
L7774	CN1CCC([C@@](C)(O)c2ccc3cnc(Cl)cc3n2)CC1	N#Cc1ccc(N)c(F)c1	CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(C#N)cc4F)cc3n2)CC1
L7775	CN1CCC([C@@](C)(O)c2ccc3cnc(Cl)cc3n2)CC1	Nc1cc(N2CCCC2)ncc1F	CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(N5CCCC5)ncc4F)cc3n2)CC1
L7776	COc1ccc(N)c(Cl)c1	Brc1cnc2ccccc2n1	COc1ccc(Nc2cnc3ccccc3n2)c(Cl)c1
L7779	Cc1cnc(Cl)nc1	COCc1ccccc1N	COCc1ccccc1Nc1ncc(C)cn1
L7780	Clc1cnc(Cl)nc1	COCc1ccccc1N	COCc1ccccc1Nc1ncc(Cl)cn1
L7781	CCOC(=O)c1cnc(Cl)nc1	COCc1ccccc1N	CCOC(=O)c1cnc(Nc2ccccc2COC)nc1
L7783	FC(F)(F)c1ccc2c(Br)cc(C(F)(F)F)nc2c1	Nc1ccncc1	FC(F)(F)c1ccc2c(Nc3ccncc3)cc(C(F)(F)F)nc2c1
L7784	FC(F)(F)c1ccc2c(Br)cc(C(F)(F)F)nc2c1	COC(=O)c1cc(N)ccn1	COC(=O)c1cc(Nc2cc(C(F)(F)F)nc3cc(C(F)(F)F)ccc23)ccn1
L7785	FC(F)(F)c1ccc2c(Br)cc(C(F)(F)F)nc2c1	Nc1ccc2c(c1)CC(=O)N2	O=C1Cc2cc(Nc3cc(C(F)(F)F)nc4cc(C(F)(F)F)ccc34)ccc2N1
L7786	FC(F)(F)Oc1ccc2c(Br)cc(C(F)(F)F)nc2c1	Nc1ccc(Cl)c(Cl)c1	FC(F)(F)Oc1ccc2c(Nc3ccc(Cl)c(Cl)c3)cc(C(F)(F)F)nc2c1
L7787	Clc1nccc(-c2cc3ccccc3s2)n1	Nc1ccc(CO)cc1	OCc1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1
L7788	N#Cc1ccc(N2CC(CN3CCC(Nc4ncnc5ccc(Cl)nc45)CC3)C2)cc1	CCNCCN	CCNCCNc1ccc2ncnc(NC3CCN(CC4CN(c5ccc(C#N)cc5)C4)CC3)c2n1
L7790	Cc1nc(-c2ccccc2Nc2nc(Cl)ncc2Cl)n[nH]1	CN1CC2CC1CN2C(=O)c1ccc(N)cc1	Cc1nc(-c2ccccc2Nc2nc(Nc3ccc(C(=O)N4CC5CC4CN5C)cc3)ncc2Cl)n[nH]1
L7792	Cc1nc(-c2ccccc2Nc2nc(Cl)ncc2Cl)n[nH]1	Nc1ccc(C(=O)NC2CCCC2)cc1	Cc1nc(-c2ccccc2Nc2nc(Nc3ccc(C(=O)NC4CCCC4)cc3)ncc2Cl)n[nH]1
L7794	CCc1nnc2c(C)cc(Br)cn12	CN1C(=O)COc2cc(N)ccc21	CCc1nnc2c(C)cc(Nc3ccc4c(c3)OCC(=O)N4C)cn12
L7795	Clc1ccc2nnn(CC3CC3)c2n1	CN1C(=O)COc2cc(N)ccc21	CN1C(=O)COc2cc(Nc3ccc4nnn(CC5CC5)c4n3)ccc21
L7796	Cc1cc(Cl)nc2c1nnn2CC1CC1	CN1C(=O)COc2cc(N)ccc21	Cc1cc(Nc2ccc3c(c2)OCC(=O)N3C)nc2c1nnn2CC1CC1
L7797	Brc1ccc2nnn(CC3CC3)c2c1	CN1C(=O)COc2cc(N)ccc21	CN1C(=O)COc2cc(Nc3ccc4nnn(CC5CC5)c4c3)ccc21
L7798	Brc1ccc2onc(CC3CC3)c2c1	CN1C(=O)COc2cc(N)ccc21	CN1C(=O)COc2cc(Nc3ccc4onc(CC5CC5)c4c3)ccc21
L7799	Brc1cccc2ccc(-c3ccccn3)nc12	Nc1ccccc1	c1ccc(Nc2cccc3ccc(-c4ccccn4)nc23)cc1
L7800	N#Cc1ccc2c(Cl)ccnc2c1	CC(C)(C)OC(=O)NCc1cccc(CN)c1	CC(C)(C)OC(=O)NCc1cccc(CNc2ccnc3cc(C#N)ccc23)c1
L7801	Cn1ccnc1/N=N/c1ccc(Br)cc1	CC(C)(C)OC(N)=O	Cn1ccnc1/N=N/c1ccc(NC(=O)OC(C)(C)C)cc1
L7802	Fc1ccc(Br)nc1	Nc1c(-c2ccccn2)nc2ccccn12	Fc1ccc(Nc2c(-c3ccccn3)nc3ccccn23)nc1
L7803	N#Cc1ncc(Br)cc1OC[C@H]1CCCNC1	COc1ccc(CN)c(OC)c1	COc1ccc(CNc2cnc(C#N)c(OC[C@H]3CCCNC3)c2)c(OC)c1
L7804	N#Cc1ncc(Br)cc1OCC1CCNCC1	COc1ccc(CN)c(OC)c1	COc1ccc(CNc2cnc(C#N)c(OCC3CCNCC3)c2)c(OC)c1
L7805	N#Cc1ncc(Br)cc1O[C@@H]1CCNC1	COc1ccc(CN)c(OC)c1	COc1ccc(CNc2cnc(C#N)c(O[C@@H]3CCNC3)c2)c(OC)c1
L7806	N#Cc1ncc(Br)cc1O[C@H]1CCCNC1	COc1ccc(CN)c(OC)c1	COc1ccc(CNc2cnc(C#N)c(O[C@H]3CCCNC3)c2)c(OC)c1
L7807	CN1CCC(Oc2cc(Br)cnc2C#N)CC1	COc1ccc(CN)c(OC)c1	COc1ccc(CNc2cnc(C#N)c(OC3CCN(C)CC3)c2)c(OC)c1
L7808	N#Cc1ncc(Br)cc1OCCCN	COc1ccc(CN)c(OC)c1	COc1ccc(CNc2cnc(C#N)c(OCCCN)c2)c(OC)c1
L7809	N#Cc1ncc(Br)cc1OC1CCNCC1	COc1ccc(CN)c(OC)c1	COc1ccc(CNc2cnc(C#N)c(OC3CCNCC3)c2)c(OC)c1
L7810	N#Cc1ncc(Br)cc1O[C@@H]1CCCNC1	COc1ccc(CN)c(OC)c1	COc1ccc(CNc2cnc(C#N)c(O[C@@H]3CCCNC3)c2)c(OC)c1
L7811	CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C#N)c(Br)c3)c2C1	CC(C)(C)OC(=O)NCCCN	CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C#N)c(NCCCNC(=O)OC(C)(C)C)c3)c2C1
L7816	Fc1cccnc1Cl	NC1CCN(Cc2ccccc2)CC1	Fc1cccnc1NC1CCN(Cc2ccccc2)CC1
L7817	Fc1cccnc1Cl	NCc1ccccc1	Fc1cccnc1NCc1ccccc1
L7818	Brc1ccc(I)cc1	NCCCNCCCN	NCCCNCCCNc1ccc(I)cc1
L7819	Cc1ccc(Br)cc1	NCCCN	Cc1ccc(NCCCN)cc1
L7820	Brc1ccc(Oc2ccccc2)cc1	CCN(CC)CCCN	CCN(CC)CCCNc1ccc(Oc2ccccc2)cc1
L7821	Fc1ccc(Nc2nccc(-c3c(-c4ccc(F)cc4)nn4c(Cl)cccc34)n2)cc1	Nc1ccc(F)cc1	Fc1ccc(Nc2nccc(-c3c(-c4ccc(F)cc4)nn4c(Nc5ccc(F)cc5)cccc34)n2)cc1
L7822	CC(=O)Nc1cccc(-c2cncc(Cl)n2)c1	Nc1ccc2c(c1)OC(F)(F)C(F)(F)O2	CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)n2)c1
L7823	CC(=O)Nc1cccc(-c2cncc(Cl)n2)c1	Nc1ccc2c(c1)OC(F)(F)O2	CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OC(F)(F)O4)n2)c1
L7824	Nc1ccc([N+](=O)[O-])cc1Cl	Clc1ccnc2[nH]ccc12	O=[N+]([O-])c1ccc(Nc2ccnc3[nH]ccc23)c(Cl)c1
L7826	Cn1nc(C(C)(C)C)c2c(Cl)c3ccccc3nc21	NC1CCCCC1	Cn1nc(C(C)(C)C)c2c(NC3CCCCC3)c3ccccc3nc21
L7827	Cc1ccnc(Br)c1	CC(C)N	Cc1ccnc(NC(C)C)c1
L7829	Brc1cnc2ccccc2c1	CC(C)(N)CCc1nc(-c2ccc(F)cc2Cl)no1	CC(C)(CCc1nc(-c2ccc(F)cc2Cl)no1)Nc1cnc2ccccc2c1
L7830	Clc1nc2ccccc2n2cccc12	NCCCN1CCN(CCCN)CC1	NCCCN1CCN(CCCNc2nc3ccccc3n3cccc23)CC1
L7831	COc1ccc2c(c1)nc(Cl)c1cccn12	CN(CCCN)CCCN	COc1ccc2c(c1)nc(NCCCN(C)CCCN)c1cccn12
L7832	Clc1nc2ccccc2n2cccc12	CN(CCCN)CCCN	CN(CCCN)CCCNc1nc2ccccc2n2cccc12
L7833	O=S(=O)(c1cccc2cnc(Cl)cc12)N1CCOCC1	Nc1ccccc1	O=S(=O)(c1cccc2cnc(Nc3ccccc3)cc12)N1CCOCC1
L7834	C[C@@H](Nc1c(Nc2ccnc(Cl)c2)c(=O)c1=O)c1ccccc1	Nc1ccncn1	C[C@@H](Nc1c(Nc2ccnc(Nc3ccncn3)c2)c(=O)c1=O)c1ccccc1
L7835	FC(F)(F)c1cccc(-c2ccnc(Cl)c2)c1	COc1cccc(N)c1	COc1cccc(Nc2cc(-c3cccc(C(F)(F)F)c3)ccn2)c1
L7836	FC(F)(F)c1cccc(-c2ccnc(Cl)c2)c1	CCc1ccc(N)cc1	CCc1ccc(Nc2cc(-c3cccc(C(F)(F)F)c3)ccn2)cc1
L7837	Clc1ncc2ncccc2n1	NC(=O)OCc1ccccc1	O=C(Nc1ncc2ncccc2n1)OCc1ccccc1
L7838	Clc1ncc2ncccc2n1	NC(=O)c1cccnc1	O=C(Nc1ncc2ncccc2n1)c1cccnc1
L7839	Clc1ncc2ncccc2n1	CCOC(N)=O	CCOC(=O)Nc1ncc2ncccc2n1
L7840	Clc1ncc2ncccc2n1	NC(=O)c1ccc(Cl)cc1	O=C(Nc1ncc2ncccc2n1)c1ccc(Cl)cc1
L7842	Brc1cccnc1Br	Nc1ncnc2ccccc12	Brc1cccnc1Nc1ncnc2ccccc12
L7843	Clc1ccc2ccccc2n1	NN=Cc1ccccc1	C(=NNc1ccc2ccccc2n1)c1ccccc1
L7846	Clc1cc(Cl)ncn1	NCCCN	NCCCNc1cc(Cl)ncn1
L7847	Clc1cc(Cl)ncn1	Nc1ncccn1	Clc1cc(Nc2ncccn2)ncn1
L7849	Nc1ncc(-c2cc(Cl)nc(N3CCOCC3)n2)cn1	CN1CCC(Oc2ccc(N)cn2)CC1	CN1CCC(Oc2ccc(Nc3cc(-c4cnc(N)nc4)nc(N4CCOCC4)n3)cn2)CC1
L7850	COC(=O)c1cccnc1Cl	C[C@@H](NC(=O)OC(C)(C)C)C(N)=O	COC(=O)c1cccnc1NC(=O)[C@@H](C)NC(=O)OC(C)(C)C
L7852	Clc1ccccn1	[2H]c1ccc(N)c([2H])c1	[2H]c1ccc(Nc2ccccn2)c([2H])c1
L7853	CCc1cccc(Br)c1	CC1(C)CC(CCN)(c2ccccc2)CCO1	CCc1cccc(NCCC2(c3ccccc3)CCOC(C)(C)C2)c1
L7854	Brc1nn(C2CCCCO2)c2ccccc12	COc1ccc(N)cc1	COc1ccc(Nc2nn(C3CCCCO3)c3ccccc23)cc1
L7855	CNC(=O)c1ccccc1Nc1cc(Cl)ncc1C(F)(F)F	CC(C)Cn1cc(N)cn1	CNC(=O)c1ccccc1Nc1cc(Nc2cnn(CC(C)C)c2)ncc1C(F)(F)F
L7856	CNC(=O)c1ccccc1Nc1cc(Cl)ncc1C(F)(F)F	Cc1c(N)cnn1C	CNC(=O)c1ccccc1Nc1cc(Nc2cnn(C)c2C)ncc1C(F)(F)F
L7857	Cc1cnc(Cl)nc1-c1ccc(C(C)(C)C#N)cc1	CN1CCN(Cc2ccc(N)cc2)CC1	Cc1cnc(Nc2ccc(CN3CCN(C)CC3)cc2)nc1-c1ccc(C(C)(C)C#N)cc1
L7858	O=C(NC1CC1)c1ccccc1Nc1nc(Cl)ncc1Cl	CN1CCN(Cc2ccc(N)cc2)CC1	CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC4CC4)n3)cc2)CC1
L7859	CN(c1ccc(F)cc1S(=O)(=O)N1CCCC1)c1nc(Cl)ncc1Cl	CN1CCN(Cc2ccc(N)cc2)CC1	CN1CCN(Cc2ccc(Nc3ncc(Cl)c(N(C)c4ccc(F)cc4S(=O)(=O)N4CCCC4)n3)cc2)CC1
L7860	CN(C)S(=O)(=O)c1cc(F)ccc1-c1nc(Cl)ncc1Cl	CN1CCN(Cc2ccc(N)cc2)CC1	CN1CCN(Cc2ccc(Nc3ncc(Cl)c(-c4ccc(F)cc4S(=O)(=O)N(C)C)n3)cc2)CC1
L7861	Brc1cncc2ncc(-c3ccccc3)nc12	Nc1ccc(O)cc1	Oc1ccc(Nc2cncc3ncc(-c4ccccc4)nc23)cc1
L7862	Nc1cccc(Cl)n1	Nc1ccc(Oc2ccc(Cl)cc2)cc1	Nc1cccc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1
L7863	Nc1cncc(Cl)n1	Cc1ccc(Oc2ccc(N)cc2)cc1	Cc1ccc(Oc2ccc(Nc3cncc(N)n3)cc2)cc1
L7864	Brc1cccc2ccccc12	CC(C)(C)[S@](N)=O	CC(C)(C)[S@@](=O)Nc1cccc2ccccc12
L7865	COc1ccc(CN(Cc2ccc(OC)cc2)c2nc(C)nc(-c3ccncc3Cl)n2)cc1	COc1ccc(N)cn1	COc1ccc(CN(Cc2ccc(OC)cc2)c2nc(C)nc(-c3ccncc3Nc3ccc(OC)nc3)n2)cc1
L7866	COc1cc(Cl)nc(N2CCC[C@H]2c2cc(-c3ncccn3)no2)n1	Cc1cc(N)[nH]n1	COc1cc(Nc2cc(C)n[nH]2)nc(N2CCC[C@H]2c2cc(-c3ncccn3)no2)n1
L7867	CNc1cc(Cl)ncc1C(F)(F)F	C[C@H](CN(C)C)Oc1nc(N)cnc1C#N	CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1C(F)(F)F
L7868	COc1nc(Cl)ncc1Cl	COc1cc(C(=O)N2CCOCC2)ccc1N	COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(OC)n1
L7869	CC(C)n1cnc2c(Cl)nc(Cl)nc21	Nc1ncccn1	CC(C)n1cnc2c(Nc3ncccn3)nc(Cl)nc21
L7870	Brc1cccc(OCc2ccccc2)n1	Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(c2ncccn2)C3)cc1	c1ccc(COc2cccc(Nc3ccc(-c4nc5c(c(N6CCOCC6)n4)CCN(c4ncccn4)C5)cc3)n2)cc1
L7871	Brc1cccnc1	CCC(N)C12CC3CC(CC(C3)C1)C2	CCC(Nc1cccnc1)C12CC3CC(CC(C3)C1)C2
L7872	Brc1cccnc1	NC12CC3CC(CC(C3)C1)C2	c1cncc(NC23CC4CC(CC(C4)C2)C3)c1
L7874	Clc1ccc2cccc(Cl)c2n1	NC(c1ccccc1)C12CC3CC(CC(C3)C1)C2	Clc1cccc2ccc(NC(c3ccccc3)C34CC5CC(CC(C5)C3)C4)nc12
L7875	Clc1ccc2ccccc2n1	NCCOC12CC3CC(CC(C3)C1)C2	c1ccc2nc(NCCOC34CC5CC(CC(C5)C3)C4)ccc2c1
L7876	Clc1ccc2ncccc2c1	NCCOC12CC3CC(CC(C3)C1)C2	c1cnc2ccc(NCCOC34CC5CC(CC(C5)C3)C4)cc2c1
L7877	Clc1ccc2ncccc2c1	CCC(N)C12CC3CC(CC(C3)C1)C2	CCC(Nc1ccc2ncccc2c1)C12CC3CC(CC(C3)C1)C2
L7878	COC(=O)c1ccc(S(C)(=O)=O)cc1Br	CCN	CCNc1cc(S(C)(=O)=O)ccc1C(=O)OC
L7879	CC(C)(C)OC(=O)n1cc(-c2cc(Cl)c(C(=O)Nc3ccnc(Br)c3)c(Cl)c2)cn1	NC(=O)C1CC1	O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cc(-c2cn[nH]c2)cc1Cl
L7880	O=C(Nc1ccnc(Br)c1)c1c(Cl)cccc1Cl	N#C[C@H]1C[C@H]1C(N)=O	N#C[C@H]1C[C@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1
L7881	Cc1cnc(Cl)nc1Nc1ccccc1S(=O)(=O)C(C)C	Cc1cc(N)c(OC(C)C)cc1C1CCN(C)CC1	Cc1cc(Nc2ncc(C)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(C)CC1.Cl
L7882	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(Cl)cc2n1Cc1ccccc1	CCCCN	CCCCNc1cc2c(nc(CCCC)n2Cc2ccccc2)c(NC(C)(C)CC(C)(C)C)n1
L7883	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(Cl)cc2n1Cc1ccccc1	COc1ccc(CN)cc1	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(NCc3ccc(OC)cc3)cc2n1Cc1ccccc1
L7884	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(Cl)cc2n1Cc1ccccc1	COc1cccc(CN)c1	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(NCc3cccc(OC)c3)cc2n1Cc1ccccc1
L7885	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(Cl)cc2n1Cc1ccccc1	NCc1ccc(C(F)(F)F)cc1	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(NCc3ccc(C(F)(F)F)cc3)cc2n1Cc1ccccc1
L7886	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(Cl)cc2n1Cc1ccccc1	NCc1ccc(Cl)cc1	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(NCc3ccc(Cl)cc3)cc2n1Cc1ccccc1
L7887	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(Cl)cc2n1Cc1ccccc1	NCc1cccnc1	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(NCc3cccnc3)cc2n1Cc1ccccc1
L7888	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(Cl)cc2n1Cc1ccccc1	NCc1cccc2ccccc12	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(NCc3cccc4ccccc34)cc2n1Cc1ccccc1
L7889	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(Cl)cc2n1Cc1ccccc1	NCc1ccc(-c2ccccc2)cc1	CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(NCc3ccc(-c4ccccc4)cc3)cc2n1Cc1ccccc1
L7890	Clc1ncc(Cl)c(-c2cnn3ccccc23)n1	Cn1nc(N)cc1NC(=O)OC(C)(C)C	Cn1nc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)cc1NC(=O)OC(C)(C)C
L7891	FC(F)(F)c1ccc(Cl)cc1	CC[C@@H](N)CC#N	CC[C@H](CC#N)Nc1ccc(C(F)(F)F)cc1
L7892	CCCCCCC(Sc1nc(Cl)cc(Cl)n1)C(=O)OCC	Nc1nc(-c2ccccc2)c(-c2ccccc2)s1	CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccccc3)c(-c3ccccc3)s2)n1)C(=O)OCC
L7894	Cn1cc(-c2cc3cnc(Br)cc3n2C(=O)OC(C)(C)C)cn1	COc1cc(C(=O)N(C)C)ccc1N	COc1cc(C(=O)N(C)C)ccc1Nc1cc2c(cn1)cc(-c1cnn(C)c1)n2C(=O)OC(C)(C)C
